time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/25/16:32:22.747286,213224.203125,42.337272644,N,-71.0869750977,W,0.574000000954,328073.829206,4689333.51618,19,T,5.0
2020/02/25/16:32:22.950210,213224.40625,42.337272644,N,-71.0869750977,W,0.573000013828,328073.830478,4689333.51763,19,T,5.0
2020/02/25/16:32:23.150200,213224.59375,42.337272644,N,-71.0869750977,W,0.579999983311,328073.834016,4689333.51624,19,T,5.0
2020/02/25/16:32:23.353501,213224.796875,42.337272644,N,-71.0869750977,W,0.589999973774,328073.833636,4689333.51755,19,T,5.0
2020/02/25/16:32:23.556156,213225.0,42.337272644,N,-71.0869750977,W,0.596000015736,328073.832131,4689333.51222,19,T,5.0
2020/02/25/16:32:23.747946,213225.203125,42.337272644,N,-71.0869750977,W,0.586000025272,328073.831307,4689333.51224,19,T,5.0
2020/02/25/16:32:23.951790,213225.40625,42.337272644,N,-71.0869750977,W,0.584999978542,328073.831032,4689333.51224,19,T,5.0
2020/02/25/16:32:24.141132,213225.59375,42.337272644,N,-71.0869750977,W,0.587000012398,328073.831206,4689333.51372,19,T,5.0
2020/02/25/16:32:24.343643,213225.796875,42.337272644,N,-71.0869750977,W,0.56400001049,328073.829947,4689333.51838,19,T,4.0
2020/02/25/16:32:24.556532,213226.0,42.337272644,N,-71.0869750977,W,0.555999994278,328073.828601,4689333.51952,19,T,4.0
2020/02/25/16:32:24.753810,213226.203125,42.337272644,N,-71.0869750977,W,0.568000018597,328073.827274,4689333.51585,19,T,4.0
2020/02/25/16:32:24.939719,213226.40625,42.337272644,N,-71.0869750977,W,0.552999973297,328073.832074,4689333.52111,19,T,4.0
2020/02/25/16:32:25.146348,213226.59375,42.337272644,N,-71.0869750977,W,0.564999997616,328073.828386,4689333.51638,19,T,4.0
2020/02/25/16:32:25.347884,213226.796875,42.337272644,N,-71.0869750977,W,0.564999997616,328073.829658,4689333.51783,19,T,4.0
2020/02/25/16:32:25.548344,213227.0,42.337272644,N,-71.0869750977,W,0.575999975204,328073.823467,4689333.51187,19,T,4.0
2020/02/25/16:32:25.751092,213227.203125,42.337272644,N,-71.0869750977,W,0.569000005722,328073.826661,4689333.51328,19,T,4.0
2020/02/25/16:32:25.957075,213227.40625,42.337272644,N,-71.0869750977,W,0.586000025272,328073.829756,4689333.51061,19,T,4.0
2020/02/25/16:32:26.156116,213227.59375,42.337272644,N,-71.0869750977,W,0.57800000906,328073.828241,4689333.51046,19,T,4.0
2020/02/25/16:32:26.354061,213227.796875,42.337272644,N,-71.0869750977,W,0.582000017166,328073.83122,4689333.51428,19,T,4.0
2020/02/25/16:32:26.546360,213228.0,42.337272644,N,-71.0869750977,W,0.582000017166,328073.83203,4689333.5137,19,T,4.0
2020/02/25/16:32:26.756152,213228.203125,42.337272644,N,-71.0869750977,W,0.584999978542,328073.830616,4689333.51207,19,T,4.0
2020/02/25/16:32:26.954241,213228.40625,42.337272644,N,-71.0869750977,W,0.583000004292,328073.827518,4689333.509,19,T,4.0
2020/02/25/16:32:27.150579,213228.59375,42.337272644,N,-71.0869750977,W,0.588999986649,328073.828529,4689333.51101,19,T,4.0
2020/02/25/16:32:27.350890,213228.796875,42.337272644,N,-71.0869750977,W,0.583999991417,328073.829504,4689333.51154,19,T,4.0
2020/02/25/16:32:27.556808,213229.0,42.337272644,N,-71.0869750977,W,0.584999978542,328073.835271,4689333.5114,19,T,4.0
2020/02/25/16:32:27.755251,213229.203125,42.337272644,N,-71.0869750977,W,0.598999977112,328073.827889,4689333.50732,19,T,4.0
2020/02/25/16:32:27.957098,213229.40625,42.337272644,N,-71.0869750977,W,0.588999986649,328073.830539,4689333.50892,19,T,4.0
2020/02/25/16:32:28.155333,213229.59375,42.337272644,N,-71.0869750977,W,0.587999999523,328073.83236,4689333.51036,19,T,4.0
2020/02/25/16:32:28.355942,213229.796875,42.337272644,N,-71.0869750977,W,0.584999978542,328073.829692,4689333.50802,19,T,4.0
2020/02/25/16:32:28.557117,213230.0,42.337272644,N,-71.0869750977,W,0.583000004292,328073.830154,4689333.51004,19,T,4.0
2020/02/25/16:32:28.753748,213230.203125,42.337272644,N,-71.0869750977,W,0.588999986649,328073.827921,4689333.50862,19,T,4.0
2020/02/25/16:32:28.953702,213230.40625,42.337272644,N,-71.0869750977,W,0.583000004292,328073.827358,4689333.50807,19,T,4.0
2020/02/25/16:32:29.145913,213230.59375,42.337272644,N,-71.0869750977,W,0.580999970436,328073.827532,4689333.50955,19,T,4.0
2020/02/25/16:32:29.347072,213230.796875,42.337272644,N,-71.0869750977,W,0.587000012398,328073.828191,4689333.50842,19,T,4.0
2020/02/25/16:32:29.554200,213231.0,42.337272644,N,-71.0869750977,W,0.601000010967,328073.830662,4689333.50836,19,T,4.0
2020/02/25/16:32:29.744477,213231.203125,42.337272644,N,-71.0869750977,W,0.584999978542,328073.82701,4689333.51068,19,T,4.0
2020/02/25/16:32:29.948115,213231.40625,42.337272644,N,-71.0869750977,W,0.584999978542,328073.83117,4689333.51224,19,T,4.0
2020/02/25/16:32:30.149876,213231.59375,42.337272644,N,-71.0869750977,W,0.592999994755,328073.832131,4689333.51222,19,T,4.0
2020/02/25/16:32:30.352611,213231.796875,42.337272644,N,-71.0869750977,W,0.597000002861,328073.830649,4689333.50781,19,T,4.0
2020/02/25/16:32:30.553572,213232.0,42.337272644,N,-71.0869750977,W,0.592999994755,328073.83247,4689333.50924,19,T,4.0
2020/02/25/16:32:30.743417,213232.203125,42.337272644,N,-71.0869750977,W,0.591000020504,328073.832864,4689333.50849,19,T,4.0
2020/02/25/16:32:30.943468,213232.40625,42.337272644,N,-71.0869750977,W,0.59399998188,328073.829299,4689333.50877,19,T,4.0
2020/02/25/16:32:31.147938,213232.59375,42.337272644,N,-71.0869750977,W,0.554000020027,328073.829512,4689333.51747,19,T,4.0
2020/02/25/16:32:31.350354,213232.796875,42.337272644,N,-71.0869750977,W,0.554000020027,328073.827329,4689333.51807,19,T,4.0
2020/02/25/16:32:31.541172,213233.0,42.337272644,N,-71.0869750977,W,0.560000002384,328073.826396,4689333.51365,19,T,4.0
2020/02/25/16:32:31.742039,213233.203125,42.337272644,N,-71.0869750977,W,0.555999994278,328073.824867,4689333.51295,19,T,4.0
2020/02/25/16:32:31.944821,213233.40625,42.337272644,N,-71.0869750977,W,0.560000002384,328073.825412,4689333.51275,19,T,4.0
2020/02/25/16:32:32.142386,213233.59375,42.337272644,N,-71.0869750977,W,0.554000020027,328073.826455,4689333.51606,19,T,4.0
2020/02/25/16:32:32.353200,213233.796875,42.337272644,N,-71.0869750977,W,0.56400001049,328073.826277,4689333.5144,19,T,4.0
2020/02/25/16:32:32.554641,213234.0,42.337272644,N,-71.0869750977,W,0.564999997616,328073.824615,4689333.51388,19,T,4.0
2020/02/25/16:32:32.749509,213234.203125,42.337272644,N,-71.0869750977,W,0.591000020504,328073.830456,4689333.51115,19,T,4.0
2020/02/25/16:32:32.955232,213234.40625,42.337272644,N,-71.0869750977,W,0.597999989986,328073.831847,4689333.51185,19,T,4.0
2020/02/25/16:32:33.152937,213234.59375,42.337272644,N,-71.0869750977,W,0.597999989986,328073.831701,4689333.51149,19,T,4.0
2020/02/25/16:32:33.356607,213234.796875,42.337272644,N,-71.0869750977,W,0.592999994755,328073.828955,4689333.51155,19,T,4.0
2020/02/25/16:32:33.554603,213235.0,42.337272644,N,-71.0869750977,W,0.589999973774,328073.82798,4689333.51102,19,T,4.0
2020/02/25/16:32:33.746431,213235.203125,42.337272644,N,-71.0869750977,W,0.588999986649,328073.828475,4689333.50879,19,T,4.0
2020/02/25/16:32:33.954530,213235.40625,42.337272644,N,-71.0869750977,W,0.597999989986,328073.824447,4689333.50703,19,T,4.0
2020/02/25/16:32:34.148497,213235.59375,42.337272644,N,-71.0869750977,W,0.597000002861,328073.824063,4689333.50815,19,T,4.0
2020/02/25/16:32:34.347209,213235.796875,42.337272644,N,-71.0869750977,W,0.59500002861,328073.823088,4689333.50762,19,T,4.0
2020/02/25/16:32:34.559455,213236.0,42.337272644,N,-71.0869750977,W,0.606999993324,328073.82506,4689333.50961,19,T,4.0
2020/02/25/16:32:34.750612,213236.203125,42.337272644,N,-71.0869750977,W,0.596000015736,328073.826658,4689333.50754,19,T,4.0
2020/02/25/16:32:34.956343,213236.40625,42.337272644,N,-71.0869750977,W,0.586000025272,328073.827156,4689333.51104,19,T,4.0
2020/02/25/16:32:35.154948,213236.59375,42.337272644,N,-71.0869750977,W,0.603999972343,328073.824621,4689333.50851,19,T,4.0
2020/02/25/16:32:35.356459,213236.796875,42.337272644,N,-71.0869750977,W,0.601999998093,328073.823097,4689333.50799,19,T,4.0
2020/02/25/16:32:35.552882,213237.0,42.337272644,N,-71.0869750977,W,0.602999985218,328073.822955,4689333.50781,19,T,4.0
2020/02/25/16:32:35.754905,213237.203125,42.337272644,N,-71.0869750977,W,0.597999989986,328073.82431,4689333.50704,19,T,4.0
2020/02/25/16:32:35.955955,213237.40625,42.337272644,N,-71.0869750977,W,0.600000023842,328073.82734,4689333.50733,19,T,4.0
2020/02/25/16:32:36.155948,213237.59375,42.337272644,N,-71.0869750977,W,0.610000014305,328073.824758,4689333.50851,19,T,4.0
2020/02/25/16:32:36.344883,213237.796875,42.337272644,N,-71.0869750977,W,0.578999996185,328073.82894,4689333.51655,19,T,4.0
2020/02/25/16:32:36.547420,213238.0,42.337272644,N,-71.0869750977,W,0.569000005722,328073.827887,4689333.51843,19,T,4.0
2020/02/25/16:32:36.741568,213238.203125,42.337272644,N,-71.0869750977,W,0.572000026703,328073.828724,4689333.51897,19,T,4.0
2020/02/25/16:32:36.956291,213238.40625,42.337272644,N,-71.0869750977,W,0.583000004292,328073.82639,4689333.51902,19,T,4.0
2020/02/25/16:32:37.147471,213238.59375,42.337272644,N,-71.0869750977,W,0.566999971867,328073.828564,4689333.51804,19,T,4.0
2020/02/25/16:32:37.352407,213238.796875,42.337272644,N,-71.0869750977,W,0.579999983311,328073.831128,4689333.51613,19,T,4.0
2020/02/25/16:32:37.543144,213239.0,42.337272644,N,-71.0869750977,W,0.584999978542,328073.830194,4689333.51726,19,T,4.0
2020/02/25/16:32:37.745079,213239.203125,42.337272644,N,-71.0869750977,W,0.587999999523,328073.830972,4689333.51539,19,T,4.0
2020/02/25/16:32:37.946438,213239.40625,42.337272644,N,-71.0869750977,W,0.583000004292,328073.825545,4689333.51256,19,T,4.0
2020/02/25/16:32:38.155074,213239.59375,42.337272644,N,-71.0869750977,W,0.611999988556,328073.825486,4689333.51016,19,T,4.0
2020/02/25/16:32:38.353939,213239.796875,42.337272644,N,-71.0869750977,W,0.612999975681,328073.823407,4689333.51502,19,T,4.0
2020/02/25/16:32:38.561376,213240.0,42.337272644,N,-71.0869750977,W,0.603999972343,328073.822359,4689333.51153,19,T,4.0
2020/02/25/16:32:38.758960,213240.203125,42.337272644,N,-71.0869750977,W,0.603999972343,328073.823705,4689333.51039,19,T,4.0
2020/02/25/16:32:38.957958,213240.40625,42.337272644,N,-71.0869750977,W,0.606000006199,328073.823462,4689333.51169,19,T,4.0
2020/02/25/16:32:39.156659,213240.59375,42.337272644,N,-71.0869750977,W,0.60900002718,328073.819311,4689333.51049,19,T,4.0
2020/02/25/16:32:39.353638,213240.796875,42.337272644,N,-71.0869750977,W,0.623000025749,328073.818433,4689333.50829,19,T,4.0
2020/02/25/16:32:39.561609,213241.0,42.337272644,N,-71.0869750977,W,0.612999975681,328073.823559,4689333.51002,19,T,4.0
2020/02/25/16:32:42.151131,213243.59375,42.337272644,N,-71.0869750977,W,0.59399998188,328073.818639,4689333.51107,19,T,4.0
2020/02/25/16:32:43.360338,213244.796875,42.337272644,N,-71.0869750977,W,0.626999974251,328073.825898,4689333.51015,19,T,4.0
2020/02/25/16:32:43.957002,213245.40625,42.337272644,N,-71.0869750977,W,0.615999996662,328073.822658,4689333.50689,19,T,4.0
2020/02/25/16:32:45.351259,213246.796875,42.337272644,N,-71.0869750977,W,0.620999991894,328073.824118,4689333.50482,19,T,4.0
2020/02/25/16:33:03.553940,213305.0,42.337272644,N,-71.0869750977,W,0.623000025749,328073.833404,4689333.50811,19,T,4.0
2020/02/25/16:33:04.141907,213305.59375,42.337272644,N,-71.0869750977,W,0.638999998569,328073.814988,4689333.50227,19,T,4.0
2020/02/25/16:33:04.748070,213306.203125,42.337272644,N,-71.0869750977,W,0.624000012875,328073.813717,4689333.49526,19,T,4.0
2020/02/25/16:33:12.754647,213314.203125,42.337272644,N,-71.0869750977,W,0.644999980927,328073.82927,4689333.49081,19,T,4.0
2020/02/25/16:33:12.952867,213314.40625,42.337272644,N,-71.0869750977,W,0.643999993801,328073.829173,4689333.49247,19,T,4.0
2020/02/25/16:33:13.149003,213314.59375,42.337272644,N,-71.0869750977,W,0.64099997282,328073.830537,4689333.49207,19,T,4.0
2020/02/25/16:33:13.354621,213314.796875,42.337272644,N,-71.0869750977,W,0.646000027657,328073.82705,4689333.48993,19,T,4.0
2020/02/25/16:33:13.551842,213315.0,42.337272644,N,-71.0869750977,W,0.646000027657,328073.827906,4689333.49121,19,T,4.0
2020/02/25/16:33:13.749453,213315.203125,42.337272644,N,-71.0869750977,W,0.643999993801,328073.829133,4689333.49081,19,T,4.0
2020/02/25/16:33:13.954802,213315.40625,42.337272644,N,-71.0869750977,W,0.639999985695,328073.830308,4689333.49393,19,T,4.0
2020/02/25/16:33:14.151767,213315.59375,42.337272644,N,-71.0869750977,W,0.637000024319,328073.832167,4689333.49129,19,T,4.0
2020/02/25/16:33:14.345334,213315.796875,42.337272644,N,-71.0869750977,W,0.638999998569,328073.831929,4689333.49278,19,T,4.0
2020/02/25/16:33:14.550509,213316.0,42.337272644,N,-71.0869750977,W,0.652000010014,328073.827714,4689333.48899,19,T,4.0
2020/02/25/16:33:14.752207,213316.203125,42.337272644,N,-71.0869750977,W,0.651000022888,328073.827851,4689333.48899,19,T,4.0
2020/02/25/16:33:14.952663,213316.40625,42.337272644,N,-71.0869750977,W,0.643000006676,328073.828309,4689333.49083,19,T,4.0
2020/02/25/16:33:15.156921,213316.59375,42.337272644,N,-71.0869750977,W,0.643000006676,328073.828556,4689333.48971,19,T,4.0
2020/02/25/16:33:15.353138,213316.796875,42.337272644,N,-71.0869750977,W,0.64099997282,328073.829893,4689333.4882,19,T,4.0
2020/02/25/16:33:15.559190,213317.0,42.337272644,N,-71.0869750977,W,0.633000016212,328073.832272,4689333.48999,19,T,4.0
2020/02/25/16:33:15.755310,213317.203125,42.337272644,N,-71.0869750977,W,0.639999985695,328073.833925,4689333.49014,19,T,4.0
2020/02/25/16:33:15.953507,213317.40625,42.337272644,N,-71.0869750977,W,0.634999990463,328073.832894,4689333.49294,19,T,4.0
2020/02/25/16:33:16.149775,213317.59375,42.337272644,N,-71.0869750977,W,0.634999990463,328073.834803,4689333.49234,19,T,4.0
2020/02/25/16:33:16.357032,213317.796875,42.337272644,N,-71.0869750977,W,0.644999980927,328073.828163,4689333.48491,19,T,4.0
2020/02/25/16:33:16.556100,213318.0,42.337272644,N,-71.0869750977,W,0.652999997139,328073.832241,4689333.4887,19,T,4.0
2020/02/25/16:33:16.752309,213318.203125,42.337272644,N,-71.0869750977,W,0.644999980927,328073.833645,4689333.48996,19,T,4.0
2020/02/25/16:33:17.351846,213318.796875,42.337272644,N,-71.0869750977,W,0.644999980927,328073.835861,4689333.49064,19,T,4.0
2020/02/25/16:33:18.562690,213320.0,42.337272644,N,-71.0869750977,W,0.658999979496,328073.835569,4689333.48435,19,T,4.0
2020/02/25/16:33:18.751377,213320.203125,42.337272644,N,-71.0869750977,W,0.65499997139,328073.83696,4689333.48506,19,T,4.0
2020/02/25/16:33:22.952487,213324.40625,42.337272644,N,-71.0869750977,W,0.639999985695,328073.840955,4689333.49107,19,T,4.0
2020/02/25/16:33:23.551769,213325.0,42.337272644,N,-71.0869750977,W,0.667999982834,328073.838159,4689333.48355,19,T,4.0
2020/02/25/16:33:24.151420,213325.59375,42.337272644,N,-71.0869750977,W,0.649999976158,328073.836484,4689333.48804,19,T,4.0
2020/02/25/16:33:24.747114,213326.203125,42.337272644,N,-71.0869750977,W,0.637000024319,328073.832382,4689333.48888,19,T,4.0
2020/02/25/16:33:25.354003,213326.796875,42.337272644,N,-71.0869750977,W,0.646000027657,328073.833609,4689333.48848,19,T,4.0
2020/02/25/16:33:25.955399,213327.40625,42.337272644,N,-71.0869750977,W,0.64200001955,328073.836432,4689333.49156,19,T,4.0
2020/02/25/16:33:26.557244,213328.0,42.337272644,N,-71.0869750977,W,0.648000001907,328073.842498,4689333.48678,19,T,4.0
2020/02/25/16:33:27.150191,213328.59375,42.337272644,N,-71.0869750977,W,0.648000001907,328073.841737,4689333.48939,19,T,4.0
2020/02/25/16:33:27.755806,213329.203125,42.337272644,N,-71.0869750977,W,0.65499997139,328073.8416,4689333.48939,19,T,4.0
2020/02/25/16:33:28.358196,213329.796875,42.337272644,N,-71.0869750977,W,0.652000010014,328073.838739,4689333.49039,19,T,4.0
2020/02/25/16:33:28.952408,213330.40625,42.337272644,N,-71.0869750977,W,0.644999980927,328073.838396,4689333.49317,19,T,4.0
2020/02/25/16:33:29.551159,213331.0,42.337272644,N,-71.0869750977,W,0.64099997282,328073.836785,4689333.48914,19,T,4.0
2020/02/25/16:33:29.755767,213331.203125,42.337272644,N,-71.0869750977,W,0.648000001907,328073.837756,4689333.48949,19,T,4.0
2020/02/25/16:33:32.149679,213333.59375,42.337272644,N,-71.0869750977,W,0.634000003338,328073.841059,4689333.49533,19,T,4.0
2020/02/25/16:33:32.756062,213334.203125,42.337272644,N,-71.0869750977,W,0.648999989033,328073.838515,4689333.49243,19,T,4.0
2020/02/25/16:33:32.954684,213334.40625,42.337272644,N,-71.0869750977,W,0.638000011444,328073.836693,4689333.49099,19,T,4.0
2020/02/25/16:33:33.152772,213334.59375,42.337272644,N,-71.0869750977,W,0.633000016212,328073.835494,4689333.4925,19,T,4.0
2020/02/25/16:33:33.351811,213334.796875,42.337272644,N,-71.0869750977,W,0.634000003338,328073.831865,4689333.49019,19,T,4.0
2020/02/25/16:33:33.548920,213335.0,42.337272644,N,-71.0869750977,W,0.637000024319,328073.833325,4689333.48811,19,T,4.0
2020/02/25/16:33:33.748179,213335.203125,42.337272644,N,-71.0869750977,W,0.643000006676,328073.835371,4689333.48751,19,T,4.0
2020/02/25/16:33:33.957049,213335.40625,42.337272644,N,-71.0869750977,W,0.64200001955,328073.833695,4689333.49199,19,T,4.0
2020/02/25/16:33:34.149202,213335.59375,42.337272644,N,-71.0869750977,W,0.635999977589,328073.836158,4689333.49156,19,T,4.0
2020/02/25/16:33:34.353243,213335.796875,42.337272644,N,-71.0869750977,W,0.625,328073.833855,4689333.49291,19,T,4.0
2020/02/25/16:33:34.564431,213336.0,42.337272644,N,-71.0869750977,W,0.619000017643,328073.830206,4689333.50097,19,T,4.0
2020/02/25/16:33:35.160106,213336.59375,42.337272644,N,-71.0869750977,W,0.635999977589,328073.846396,4689333.49446,19,T,4.0
2020/02/25/16:33:35.755774,213337.203125,42.337272644,N,-71.0869750977,W,0.602999985218,328073.828824,4689333.50063,19,T,4.0
2020/02/25/16:33:36.358711,213337.796875,42.337272644,N,-71.0869750977,W,0.606000006199,328073.823157,4689333.50484,19,T,4.0
2020/02/25/16:33:36.952896,213338.40625,42.337272644,N,-71.0869750977,W,0.610000014305,328073.82405,4689333.50204,19,T,4.0
2020/02/25/16:33:37.558207,213339.0,42.337272644,N,-71.0869750977,W,0.614000022411,328073.832211,4689333.4987,19,T,4.0
2020/02/25/16:33:38.149800,213339.59375,42.337272644,N,-71.0869750977,W,0.619000017643,328073.827309,4689333.50048,19,T,4.0
2020/02/25/16:33:39.151685,213340.59375,42.337272644,N,-71.0869750977,W,0.629000008106,328073.830463,4689333.50022,19,T,4.0
2020/02/25/16:33:39.363819,213340.796875,42.337272644,N,-71.0869750977,W,0.615000009537,328073.829191,4689333.49877,19,T,4.0
2020/02/25/16:33:39.941375,213341.40625,42.337272644,N,-71.0869750977,W,0.606000006199,328073.826147,4689333.49792,19,T,4.0
2020/02/25/16:33:40.153318,213341.59375,42.337272644,N,-71.0869750977,W,0.59399998188,328073.827854,4689333.50028,19,T,4.0
2020/02/25/16:33:40.349559,213341.796875,42.337272644,N,-71.0869750977,W,0.615999996662,328073.835767,4689333.50361,19,T,4.0
2020/02/25/16:33:40.558181,213342.0,42.337272644,N,-71.0869750977,W,0.611000001431,328073.831529,4689333.4989,19,T,4.0
2020/02/25/16:33:40.754408,213342.203125,42.337272644,N,-71.0869750977,W,0.611999988556,328073.833382,4689333.50163,19,T,4.0
2020/02/25/16:33:40.949562,213342.40625,42.337272644,N,-71.0869750977,W,0.620999991894,328073.829053,4689333.49877,19,T,4.0
2020/02/25/16:33:42.755164,213344.203125,42.337272644,N,-71.0869750977,W,0.587000012398,328073.837089,4689333.50709,19,T,4.0
2020/02/25/16:33:42.945551,213344.40625,42.337272644,N,-71.0869750977,W,0.578999996185,328073.841412,4689333.51532,19,T,4.0
2020/02/25/16:33:43.153003,213344.59375,42.337272644,N,-71.0869750977,W,0.588999986649,328073.83474,4689333.51215,19,T,4.0
2020/02/25/16:33:43.347028,213344.796875,42.337272644,N,-71.0869750977,W,0.59399998188,328073.831363,4689333.5089,19,T,4.0
2020/02/25/16:33:43.535128,213345.0,42.337272644,N,-71.0869750977,W,0.625999987125,328073.834112,4689333.49217,19,T,4.0
2020/02/25/16:33:43.743584,213345.203125,42.337272644,N,-71.0869750977,W,0.611000001431,328073.83261,4689333.49813,19,T,4.0
2020/02/25/16:33:43.936211,213345.40625,42.337272644,N,-71.0869750977,W,0.606999993324,328073.836514,4689333.49489,19,T,4.0
2020/02/25/16:33:44.148987,213345.59375,42.337272644,N,-71.0869750977,W,0.621999979019,328073.838684,4689333.49372,19,T,4.0
2020/02/25/16:33:44.341823,213345.796875,42.337272644,N,-71.0869750977,W,0.620000004768,328073.839404,4689333.48389,19,T,4.0
2020/02/25/16:33:44.547313,213346.0,42.337272644,N,-71.0869750977,W,0.666000008583,328073.830475,4689333.48392,19,T,4.0
