time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/12:46:21.690593,174621.59375,42.3372955322,N,-71.0869522095,W,0.391999989748,328075.608247,4689335.98432,19,T,5.0
2020/02/26/12:46:22.490889,174622.40625,42.3372955322,N,-71.0869522095,W,0.397000014782,328075.55573,4689335.99413,19,T,5.0
2020/02/26/12:46:23.093284,174623.0,42.3372955322,N,-71.0869522095,W,0.499000012875,328075.785231,4689336.04702,19,T,5.0
2020/02/26/12:46:23.687196,174623.59375,42.3372955322,N,-71.0869522095,W,0.566999971867,328075.752794,4689336.22559,19,T,5.0
2020/02/26/12:46:24.298758,174624.203125,42.3372955322,N,-71.0869522095,W,0.666999995708,328075.7108,4689336.32828,19,T,5.0
2020/02/26/12:46:24.901602,174624.796875,42.3372993469,N,-71.0869522095,W,0.722999989986,328075.685513,4689336.44557,19,T,5.0
2020/02/26/12:46:25.492276,174625.40625,42.3372993469,N,-71.0869522095,W,0.740000009537,328075.673828,4689336.49567,19,T,5.0
2020/02/26/12:46:26.102628,174626.0,42.3372993469,N,-71.0869522095,W,0.769999980927,328075.650733,4689336.54549,19,T,5.0
2020/02/26/12:46:26.697246,174626.59375,42.3372993469,N,-71.0869522095,W,0.805999994278,328075.62899,4689336.63362,19,T,5.0
2020/02/26/12:46:26.895037,174626.796875,42.3372993469,N,-71.0869522095,W,0.823000013828,328075.622355,4689336.65434,19,T,5.0
2020/02/26/12:46:27.500425,174627.40625,42.3372993469,N,-71.0869522095,W,0.848999977112,328075.603029,4689336.71222,19,T,5.0
2020/02/26/12:46:28.106366,174628.0,42.3372993469,N,-71.0869522095,W,0.876999974251,328075.582794,4689336.7666,19,T,5.0
2020/02/26/12:46:28.710113,174628.59375,42.3373031616,N,-71.0869522095,W,0.898000001907,328075.563764,4689336.81411,19,T,5.0
2020/02/26/12:46:29.296852,174629.203125,42.3373031616,N,-71.0869522095,W,0.915000021458,328075.548997,4689336.84502,19,T,5.0
2020/02/26/12:46:29.495795,174629.40625,42.3373031616,N,-71.0869522095,W,0.920000016689,328075.544781,4689336.85235,19,T,5.0
2020/02/26/12:46:29.696478,174629.59375,42.3373031616,N,-71.0869522095,W,0.92199999094,328075.54108,4689336.86392,19,T,5.0
2020/02/26/12:46:30.300069,174630.203125,42.3373031616,N,-71.0869522095,W,0.931999981403,328075.529111,4689336.89125,19,T,5.0
2020/02/26/12:46:30.901856,174630.796875,42.3373031616,N,-71.0869522095,W,0.941999971867,328075.512559,4689336.90536,19,T,5.0
2020/02/26/12:46:31.499011,174631.40625,42.3373031616,N,-71.0869522095,W,0.941999971867,328075.503531,4689336.91818,19,T,5.0
2020/02/26/12:46:32.103133,174632.0,42.3373031616,N,-71.0869522095,W,0.935000002384,328075.49286,4689336.93121,19,T,5.0
2020/02/26/12:46:32.697172,174632.59375,42.3373031616,N,-71.0869522095,W,0.938000023365,328075.483184,4689336.93441,19,T,5.0
2020/02/26/12:46:33.304519,174633.203125,42.3373031616,N,-71.0869522095,W,0.924000024796,328075.475641,4689336.93497,19,T,5.0
2020/02/26/12:46:33.901954,174633.796875,42.3373031616,N,-71.0869522095,W,0.917999982834,328075.469792,4689336.93178,19,T,5.0
2020/02/26/12:46:34.500931,174634.40625,42.3373031616,N,-71.0869522095,W,0.90600001812,328075.459081,4689336.91519,19,T,5.0
2020/02/26/12:46:35.096217,174635.0,42.3373031616,N,-71.0869522095,W,0.896000027657,328075.450817,4689336.90317,19,T,5.0
2020/02/26/12:46:35.696799,174635.59375,42.3373031616,N,-71.0869522095,W,0.876999974251,328075.445782,4689336.88274,19,T,5.0
2020/02/26/12:46:36.301332,174636.203125,42.3373031616,N,-71.0869522095,W,0.856000006199,328075.441872,4689336.86339,19,T,5.0
2020/02/26/12:46:36.897752,174636.796875,42.3373031616,N,-71.0869522095,W,0.833000004292,328075.435253,4689336.82319,19,T,5.0
