time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/13:38:12.096684,183812.0,42.3390846252,N,-71.0847015381,W,-1.50499999523,328266.269168,4689530.42627,19,T,5.0
2020/02/26/13:38:12.902179,183812.796875,42.3390769958,N,-71.0847091675,W,-1.4090000391,328265.365361,4689529.53734,19,T,5.0
2020/02/26/13:38:13.498455,183813.40625,42.3390731812,N,-71.0847167969,W,-1.44500005245,328264.682215,4689528.82854,19,T,5.0
2020/02/26/13:38:14.105618,183814.0,42.3390655518,N,-71.0847244263,W,-1.50600004196,328264.005915,4689528.07403,19,T,5.0
2020/02/26/13:38:14.696184,183814.59375,42.3390579224,N,-71.0847320557,W,-1.46800005436,328263.290494,4689527.32084,19,T,5.0
2020/02/26/13:38:15.098836,183815.0,42.3390541077,N,-71.0847396851,W,-1.51199996471,328262.833519,4689526.80965,19,T,5.0
2020/02/26/13:38:15.700695,183815.59375,42.3390464783,N,-71.0847473145,W,-1.46000003815,328262.156529,4689526.09422,19,T,5.0
2020/02/26/13:38:16.311513,183816.203125,42.3390388489,N,-71.0847549438,W,-1.44900000095,328261.487282,4689525.27435,19,T,5.0
2020/02/26/13:38:17.697598,183817.59375,42.3390235901,N,-71.0847702026,W,-1.41600000858,328259.913031,4689523.50557,19,T,5.0
2020/02/26/13:38:18.692000,183818.59375,42.339012146,N,-71.0847854614,W,-1.46099996567,328258.767757,4689522.31645,19,T,5.0
2020/02/26/13:38:19.304652,183819.203125,42.3390045166,N,-71.0847930908,W,-1.43299996853,328258.093317,4689521.63781,19,T,5.0
2020/02/26/13:38:20.697417,183820.59375,42.3389892578,N,-71.084815979,W,-1.43900001049,328256.572463,4689519.92328,19,T,5.0
2020/02/26/13:38:21.304995,183821.203125,42.3389816284,N,-71.0848236084,W,-1.34700000286,328255.921251,4689519.17222,19,T,5.0
2020/02/26/13:38:21.903708,183821.796875,42.3389778137,N,-71.0848312378,W,-1.38399994373,328255.245353,4689518.46214,19,T,5.0
2020/02/26/13:38:22.700079,183822.59375,42.3389663696,N,-71.0848388672,W,-1.36600005627,328254.37023,4689517.54972,19,T,5.0
2020/02/26/13:38:23.493847,183823.40625,42.3389587402,N,-71.0848464966,W,-1.41199994087,328253.424018,4689516.62924,19,T,5.0
2020/02/26/13:38:24.096301,183824.0,42.3389549255,N,-71.0848617554,W,-1.4240000248,328252.767663,4689515.97664,19,T,5.0
2020/02/26/13:38:24.696445,183824.59375,42.3389472961,N,-71.0848693848,W,-1.46700000763,328252.115458,4689515.33079,19,T,5.0
2020/02/26/13:38:25.694867,183825.59375,42.3389358521,N,-71.0848770142,W,-1.49100005627,328251.03678,4689514.15707,19,T,5.0
2020/02/26/13:38:26.301419,183826.203125,42.3389282227,N,-71.0848846436,W,-1.50100004673,328250.363801,4689513.39803,19,T,5.0
2020/02/26/13:38:26.693306,183826.59375,42.338924408,N,-71.0848922729,W,-1.50100004673,328249.913046,4689512.94446,19,T,5.0
2020/02/26/13:38:27.089860,183827.0,42.3389205933,N,-71.0848999023,W,-1.03699994087,328249.450117,4689512.47064,19,T,5.0
