time,.timestamp,.latitude,.lat_dir,.longitude,.long_dir,.altitude,.utmeasting,.utmnorthing,.zone,.letter,.fix_quality
2020/02/26/13:03:20.483170,180320.40625,42.3374137878,N,-71.0868453979,W,0.797999978065,328084.794401,4689349.18069,19,T,5.0
2020/02/26/13:03:20.674719,180320.59375,42.3374137878,N,-71.0868530273,W,0.544000029564,328084.448251,4689349.094,19,T,5.0
2020/02/26/13:03:20.867257,180320.796875,42.3374137878,N,-71.0868530273,W,-0.082999996841,328084.265712,4689349.09608,19,T,5.0
2020/02/26/13:03:21.064926,180321.0,42.3374137878,N,-71.0868530273,W,-0.217999994755,328083.972928,4689348.96141,19,T,5.0
2020/02/26/13:03:21.268324,180321.203125,42.3374137878,N,-71.0868606567,W,-0.64200001955,328083.824833,4689349.04579,19,T,5.0
2020/02/26/13:03:21.485998,180321.40625,42.3374099731,N,-71.0868606567,W,-0.551999986172,328083.553535,4689348.77893,19,T,5.0
2020/02/26/13:03:21.671541,180321.59375,42.3374099731,N,-71.0868606567,W,-0.527999997139,328083.285478,4689348.65532,19,T,5.0
2020/02/26/13:03:21.873758,180321.796875,42.3374099731,N,-71.0868682861,W,-0.620000004768,328083.0429,4689348.53424,19,T,5.0
2020/02/26/13:03:22.066376,180322.0,42.3374061584,N,-71.0868759155,W,-0.133000001311,328082.503738,4689348.11248,19,T,5.0
2020/02/26/13:03:22.268533,180322.203125,42.3374023438,N,-71.0868759155,W,-0.540000021458,328082.261543,4689348.00139,19,T,5.0
2020/02/26/13:03:22.469264,180322.40625,42.3374023438,N,-71.0868759155,W,-0.833999991417,328082.022097,4689347.87357,19,T,5.0
2020/02/26/13:03:22.670876,180322.59375,42.3374023438,N,-71.0868835449,W,-1.13999998569,328081.78721,4689347.83637,19,T,5.0
2020/02/26/13:03:22.874590,180322.796875,42.3373985291,N,-71.0868835449,W,-1.08399999142,328081.481724,4689347.5648,19,T,5.0
2020/02/26/13:03:23.065541,180323.0,42.3373985291,N,-71.0868911743,W,-1.03199994564,328081.207451,4689347.39505,19,T,5.0
2020/02/26/13:03:23.270018,180323.203125,42.3373947144,N,-71.0868911743,W,-0.345999985933,328080.880624,4689346.85289,19,T,5.0
2020/02/26/13:03:23.480378,180323.40625,42.3373947144,N,-71.0868988037,W,-0.331999987364,328080.558802,4689346.8282,19,T,5.0
2020/02/26/13:03:23.682657,180323.59375,42.3373908997,N,-71.0868988037,W,0.244000002742,328080.257236,4689346.47005,19,T,5.0
2020/02/26/13:03:23.876463,180323.796875,42.337387085,N,-71.0869064331,W,0.665000021458,328079.911476,4689346.20891,19,T,5.0
2020/02/26/13:03:24.079910,180324.0,42.3373794556,N,-71.0869140625,W,2.51799988747,328079.355836,4689345.4796,19,T,5.0
2020/02/26/13:03:24.283756,180324.203125,42.3373718262,N,-71.0869140625,W,4.04600000381,328078.819393,4689344.71518,19,T,5.0
2020/02/26/13:03:24.495384,180324.40625,42.3373718262,N,-71.0869216919,W,5.09499979019,328078.365365,4689344.34744,19,T,5.0
2020/02/26/13:03:24.679781,180324.59375,42.3373641968,N,-71.0869216919,W,5.21999979019,328078.237298,4689343.50134,19,T,5.0
2020/02/26/13:03:24.881665,180324.796875,42.3373565674,N,-71.0869216919,W,4.94999980927,328078.220189,4689342.75381,19,T,5.0
2020/02/26/13:03:25.076104,180325.0,42.337348938,N,-71.0869216919,W,4.12200021744,328078.358212,4689341.9847,19,T,5.0
2020/02/26/13:03:25.271787,180325.203125,42.3373451233,N,-71.0869293213,W,5.32999992371,328077.922168,4689341.75077,19,T,5.0
2020/02/26/13:03:25.481062,180325.40625,42.3373451233,N,-71.0869293213,W,5.37300014496,328077.778755,4689341.6117,19,T,5.0
2020/02/26/13:03:25.675188,180325.59375,42.3373413086,N,-71.0869293213,W,5.83500003815,328077.548694,4689341.17772,19,T,5.0
2020/02/26/13:03:25.879090,180325.796875,42.3373374939,N,-71.0869293213,W,5.44099998474,328077.518747,4689340.86439,19,T,5.0
2020/02/26/13:03:26.073479,180326.0,42.3373336792,N,-71.0869293213,W,4.89099979401,328077.55454,4689340.39148,19,T,5.0
2020/02/26/13:03:26.277449,180326.203125,42.3373260498,N,-71.0869293213,W,4.28800010681,328077.630806,4689339.65314,19,T,5.0
2020/02/26/13:03:26.470863,180326.40625,42.3373260498,N,-71.0869369507,W,4.73600006104,328077.279427,4689339.52695,19,T,5.0
2020/02/26/13:03:26.676271,180326.59375,42.3373260498,N,-71.0869369507,W,4.35300016403,328077.176139,4689339.29301,19,T,5.0
2020/02/26/13:03:26.869910,180326.796875,42.3373222351,N,-71.0869369507,W,4.35099983215,328077.038201,4689338.90677,19,T,5.0
2020/02/26/13:03:27.074311,180327.0,42.3373184204,N,-71.0869369507,W,4.46299982071,328076.811092,4689338.57069,19,T,5.0
2020/02/26/13:03:27.277216,180327.203125,42.3373146057,N,-71.0869445801,W,4.44999980927,328076.659973,4689338.25199,19,T,5.0
2020/02/26/13:03:27.469466,180327.40625,42.337310791,N,-71.0869445801,W,4.26700019836,328076.557743,4689337.82043,19,T,5.0
2020/02/26/13:03:27.673131,180327.59375,42.3373069763,N,-71.0869445801,W,3.70199990273,328076.658296,4689337.24316,19,T,5.0
2020/02/26/13:03:27.874940,180327.796875,42.3373031616,N,-71.0869445801,W,3.72900009155,328076.504819,4689337.02434,19,T,5.0
2020/02/26/13:03:28.073025,180328.0,42.3372993469,N,-71.0869445801,W,3.03099989891,328076.586441,4689336.59938,19,T,5.0
2020/02/26/13:03:28.270467,180328.203125,42.3372955322,N,-71.0869445801,W,2.83800005913,328076.577444,4689336.05924,19,T,5.0
